Specimen;Sample;Site;Transect;Plot;Habitat;SamplingPoint/Replicate;Method;FocalGroup;SubFamily;Tribe;Genus;Species;Author;Sex;Abundance;TeteLong;TeteLarg;MandibuleLong;ClypeusLong;ScapeAntennaireLong;OeilLong;WeberLong;FemurPostLong;ThoraxLargMax
SG-FT2W11-07;SG-FT2W11;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Formicinae;Plagiolepidini;Nylanderia;sp.05.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W11-08;SG-FT2W11;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;terribilis;Wilson, 2003;;2;;;;;;;;;
SG-FT2W11-09;SG-FT2W11;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;tysoni;Forel, 1901;;1;;;;;;;;;
SG-FT2W11-10;SG-FT2W11;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.11.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W11-11;SG-FT2W11;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W11-12;SG-FT2W11;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.16.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W12-01;SG-FT2W12;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;lugens;Emery, 1894;;1;;;;;;;;;
SG-FT2W12-02;SG-FT2W12;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Formicinae;Gigantiopini;Gigantiops;destructor;(Fabricius, 1804);;1;;;;;;;;;
SG-FT2W12-03;SG-FT2W12;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;semipolitus;Mayr, 1878;;1;;;;;;;;;
SG-FT2W12-04;SG-FT2W12;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;sp.IV.FG.SGt.cf.apicalis.Delabie.et.al.2008.;-;;1;;;;;;;;;
SG-FT2W12-05;SG-FT2W12;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.11.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-FT2W12-06;SG-FT2W12;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.13.FG.SGt.gp.tristis;-;;1;;;;;;;;;
SG-FT2W12-07;SG-FT2W12;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.15.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-FT2W12-08;SG-FT2W12;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-FT2W13-01;SG-FT2W13;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;limata;Smith F., 1858;;1;;;;;;;;;
SG-FT2W13-02;SG-FT2W13;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;1;;;;;;;;;
SG-FT2W13-03;SG-FT2W13;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;lugens;Emery, 1894;;1;;;;;;;;;
SG-FT2W13-04;SG-FT2W13;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Formicinae;Gigantiopini;Gigantiops;destructor;(Fabricius, 1804);;1;;;;;;;;;
SG-FT2W13-05;SG-FT2W13;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;semipolitus;Mayr, 1878;;1;;;;;;;;;
SG-FT2W13-06;SG-FT2W13;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Formicinae;Brachymyrmecini;Brachymyrmex;heeri;Forel, 1874;;1;;;;;;;;;
SG-FT2W13-07;SG-FT2W13;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.06.FG.SGt.gp.foreli;-;;1;;;;;;;;;
SG-FT2W13-08;SG-FT2W13;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.11.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-FT2W13-09;SG-FT2W13;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.18.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W13-10;SG-FT2W13;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-FT2W14-01;SG-FT2W14;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;1;;;;;;;;;
SG-FT2W14-02;SG-FT2W14;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;lugens;Emery, 1894;;1;;;;;;;;;
SG-FT2W14-03;SG-FT2W14;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;semipolitus;Mayr, 1878;;1;;;;;;;;;
SG-FT2W14-04;SG-FT2W14;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Pseudomyrmecinae;Pseudomyrmecini;Pseudomyrmex;tenuis;(Fabricius, 1804);;1;;;;;;;;;
SG-FT2W14-05;SG-FT2W14;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;midas;Wilson, 2003;;1;;;;;;;;;
SG-FT2W14-06;SG-FT2W14;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;harpax;(Fabricius, 1804);;1;;;;;;;;;
SG-FT2W14-07;SG-FT2W14;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Formicinae;Plagiolepidini;Nylanderia;sp.05.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W14-08;SG-FT2W14;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;allarmata;Wilson, 2003;;1;;;;;;;;;
SG-FT2W14-09;SG-FT2W14;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.11.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-FT2W14-10;SG-FT2W14;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.12.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W14-11;SG-FT2W14;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.16.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W14-12;SG-FT2W14;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-FT2W14-13;SG-FT2W14;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Attini;Trachymyrmex;compactus;Mayhé-Nunes & Brandão, 2002;;1;;;;;;;;;
SG-FT2W15-01;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;limata;Smith F., 1858;;1;;;;;;;;;
SG-FT2W15-02;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;tuberculatum;(Olivier, 1792);;1;;;;;;;;;
SG-FT2W15-03;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Formicinae;Gigantiopini;Gigantiops;destructor;(Fabricius, 1804);;1;;;;;;;;;
SG-FT2W15-04;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Attini;Cephalotes;atratus;(Linnaeus, 1758);;1;;;;;;;;;
SG-FT2W15-05;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ponerinae;Ponerini;Mayaponera;constricta;(Mayr, 1884);;1;;;;;;;;;
SG-FT2W15-06;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Attini;Wasmannia;auropunctata;(Roger, 1863);;1;;;;;;;;;
SG-FT2W15-07;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Pseudomyrmecinae;Pseudomyrmecini;Pseudomyrmex;tenuis;(Fabricius, 1804);;1;;;;;;;;;
SG-FT2W15-08;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;harpax;(Fabricius, 1804);;1;;;;;;;;;
SG-FT2W15-09;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Attini;Acanthognathus;ocellatus;Mayr, 1887;;1;;;;;;;;;
SG-FT2W15-10;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;laevigatus;Weber, 1938;;1;;;;;;;;;
SG-FT2W15-11;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.11.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-FT2W15-12;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.15.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-FT2W15-13;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.40.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-FT2W15-14;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.11.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W15-15;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.16.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W15-16;SG-FT2W15;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-FT2W16-01;SG-FT2W16;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;limata;Smith F., 1858;;2;;;;;;;;;
SG-FT2W16-02;SG-FT2W16;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Formicinae;Gigantiopini;Gigantiops;destructor;(Fabricius, 1804);;1;;;;;;;;;
SG-FT2W16-03;SG-FT2W16;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ponerinae;Ponerini;Odontomachus;haematodus;(Linnaeus, 1758);;1;;;;;;;;;
SG-FT2W16-04;SG-FT2W16;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Pseudomyrmecinae;Pseudomyrmecini;Pseudomyrmex;tenuis;(Fabricius, 1804);;1;;;;;;;;;
SG-FT2W16-05;SG-FT2W16;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ponerinae;Ponerini;Leptogenys;vogeli;Borgmeier, 1933;;1;;;;;;;;;
SG-FT2W16-06;SG-FT2W16;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;edentatum.cf.morgani;Roger, 1863;;1;;;;;;;;;
SG-FT2W16-07;SG-FT2W16;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.11.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-FT2W16-08;SG-FT2W16;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W17-01;SG-FT2W17;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Formicinae;Camponotini;Camponotus;rapax;(Fabricius, 1804);;1;;;;;;;;;
SG-FT2W17-02;SG-FT2W17;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;semipolitus;Mayr, 1878;;1;;;;;;;;;
SG-FT2W17-03;SG-FT2W17;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Attini;Trachymyrmex;cornetzi;Forel, 1912;;1;;;;;;;;;
SG-FT2W17-04;SG-FT2W17;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Attini;Wasmannia;auropunctata;(Roger, 1863);;1;;;;;;;;;
SG-FT2W17-05;SG-FT2W17;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Dolichoderinae;Dolichoderini;Azteca;sp.02.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W17-06;SG-FT2W17;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;balzani;(Emery, 1894);;1;;;;;;;;;
SG-FT2W17-07;SG-FT2W17;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Formicinae;Camponotini;Camponotus;fastigatus;Roger, 1863;;1;;;;;;;;;
SG-FT2W17-08;SG-FT2W17;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;edentatum.cf.morgani;Roger, 1863;;2;;;;;;;;;
SG-FT2W17-09;SG-FT2W17;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.13.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W17-10;SG-FT2W17;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Formicinae;Plagiolepidini;Nylanderia;sp.05.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W17-11;SG-FT2W17;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;terribilis;Wilson, 2003;;1;;;;;;;;;
SG-FT2W17-12;SG-FT2W17;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W17-13;SG-FT2W17;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-FT2W18-01;SG-FT2W18;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;2;;;;;;;;;
SG-FT2W18-02;SG-FT2W18;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Attini;Wasmannia;auropunctata;(Roger, 1863);;1;;;;;;;;;
SG-FT2W18-03;SG-FT2W18;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Dolichoderinae;Dolichoderini;Azteca;sp.02.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W18-04;SG-FT2W18;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;betschi;Perrault, 1988;;1;;;;;;;;;
SG-FT2W18-05;SG-FT2W18;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;edentatum.cf.morgani;Roger, 1863;;1;;;;;;;;;
SG-FT2W18-06;SG-FT2W18;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.06.FG.SGt.gp.foreli;-;;1;;;;;;;;;
SG-FT2W18-07;SG-FT2W18;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.40.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-FT2W18-08;SG-FT2W18;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.13.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W18-09;SG-FT2W18;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W18-10;SG-FT2W18;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.16.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W19-01;SG-FT2W19;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;limata;Smith F., 1858;;1;;;;;;;;;
SG-FT2W19-02;SG-FT2W19;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Attini;Wasmannia;auropunctata;(Roger, 1863);;1;;;;;;;;;
SG-FT2W19-03;SG-FT2W19;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Formicinae;Camponotini;Camponotus;sp.04.FG.SGt.cf.atriceps;-;;1;;;;;;;;;
SG-FT2W19-04;SG-FT2W19;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;edentatum.cf.morgani;Roger, 1863;;2;;;;;;;;;
SG-FT2W19-05;SG-FT2W19;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.25.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-FT2W19-06;SG-FT2W19;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.12.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W19-07;SG-FT2W19;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W19-08;SG-FT2W19;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-FT2W20-01;SG-FT2W20;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;1;;;;;;;;;
SG-FT2W20-02;SG-FT2W20;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ponerinae;Ponerini;Odontomachus;meinerti;Forel, 1905;;1;;;;;;;;;
SG-FT2W20-03;SG-FT2W20;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;elongata;Roger, 1863;;1;;;;;;;;;
SG-FT2W20-04;SG-FT2W20;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;semipolitus;Mayr, 1878;;1;;;;;;;;;
SG-FT2W20-05;SG-FT2W20;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pogonomyrmecini;Hylomyrma;immanis;Kempf, 1973;;1;;;;;;;;;
SG-FT2W20-06;SG-FT2W20;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;midas;Wilson, 2003;;1;;;;;;;;;
SG-FT2W20-07;SG-FT2W20;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Formicinae;Brachymyrmecini;Brachymyrmex;sp.02.FG.SGt.cf.heeri;-;;1;;;;;;;;;
SG-FT2W20-08;SG-FT2W20;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.13.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W20-09;SG-FT2W20;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Formicinae;Plagiolepidini;Nylanderia;sp.05.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W2-01;SG-FT2W2;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;limata;Smith F., 1858;;2;;;;;;;;;
SG-FT2W20-10;SG-FT2W20;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.11.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-FT2W20-11;SG-FT2W20;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.15.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-FT2W20-12;SG-FT2W20;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.25.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-FT2W20-13;SG-FT2W20;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.40.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-FT2W20-14;SG-FT2W20;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.51.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W20-15;SG-FT2W20;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;2;;;;;;;;;
SG-FT2W2-02;SG-FT2W2;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;1;;;;;;;;;
SG-FT2W2-03;SG-FT2W2;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;semipolitus;Mayr, 1878;;1;;;;;;;;;
SG-FT2W2-04;SG-FT2W2;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Formicinae;Brachymyrmecini;Brachymyrmex;sp.02.FG.SGt.cf.heeri;-;;1;;;;;;;;;
SG-FT2W2-05;SG-FT2W2;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Proceratiinae;Proceratiini;Discothyrea;denticulata;Weber, 1939;;1;;;;;;;;;
SG-FT2W2-06;SG-FT2W2;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Formicinae;Plagiolepidini;Nylanderia;sp.05.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W21-01;SG-FT2W21;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;limata;Smith F., 1858;;1;;;;;;;;;
SG-FT2W21-02;SG-FT2W21;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;lugens;Emery, 1894;;1;;;;;;;;;
SG-FT2W21-03;SG-FT2W21;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;semipolitus;Mayr, 1878;;1;;;;;;;;;
SG-FT2W21-04;SG-FT2W21;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pogonomyrmecini;Hylomyrma;reginae;Kutter, 1977;;1;;;;;;;;;
SG-FT2W21-05;SG-FT2W21;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;harpax;(Fabricius, 1804);;1;;;;;;;;;
SG-FT2W21-06;SG-FT2W21;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;edentatum.cf.morgani;Roger, 1863;;2;;;;;;;;;
SG-FT2W21-07;SG-FT2W21;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.11.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W21-08;SG-FT2W21;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;pergandei;Forel, 1909;;1;;;;;;;;;
SG-FT2W21-09;SG-FT2W21;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;terribilis;Wilson, 2003;;1;;;;;;;;;
SG-FT2W21-10;SG-FT2W21;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.15.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-FT2W21-11;SG-FT2W21;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.12.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W21-12;SG-FT2W21;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;1;;;;;;;;;
SG-FT2W22-01;SG-FT2W22;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;limata;Smith F., 1858;;1;;;;;;;;;
SG-FT2W22-02;SG-FT2W22;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;lugens;Emery, 1894;;1;;;;;;;;;
SG-FT2W22-03;SG-FT2W22;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;semipolitus;Mayr, 1878;;1;;;;;;;;;
SG-FT2W22-04;SG-FT2W22;Nouragues;Transition forest with shrub vegetation;2;5;2;Winkler48h;Ant;Myrmicinae;Attini;Wasmannia;auropunctata;(Roger, 1863);;1;;;;;;;;;
